# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Jan 15 17:15:18 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.69897 1.2523062229 2.5137494438    1.239  2.864  3.5697  0.898    3  0.000  0.411    27.16    17.74    12.07     9.34     7.60  3 -1.91e-09      0.00 6.923e-01 2.929e-01 1.995e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -2.391 2.665 0.729 -0.865 -1.867 -2.854 -4.069 -4.904 -5.124
0.01471 0.00000 9.69897 1.2523481846 2.5137546790    1.238  2.909  3.5654  0.835    3  0.000  0.411    30.91    19.88    13.45    10.43     8.49  3 -2.28e-09      0.00 6.923e-01 2.929e-01 1.995e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -2.504 2.664 0.731 -0.862 -1.895 -2.946 -4.195 -5.039 -5.265
0.01471 0.00000 9.69897 1.2523870468 2.5137595271    1.237  2.954  3.5610  0.772    3  0.000  0.411    35.17    22.26    14.99    11.64     9.48  3 -2.73e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -2.616 2.665 0.736 -0.857 -1.922 -3.036 -4.320 -5.173 -5.407
0.01471 0.00000 9.69897 1.2524231672 2.5137640329    1.235  2.999  3.5565  0.709    3  0.000  0.411    40.00    24.93    16.70    12.99    10.58  2 -3.26e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -2.726 2.664 0.760 -0.826 -1.932 -3.118 -4.445 -5.306 -5.547
0.01471 0.00000 9.69897 1.2524561882 2.5137681518    1.234  3.042  3.5521  0.648    3  0.000  0.411    45.36    27.85    18.56    14.46    11.78  2 -3.88e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -2.834 2.663 0.789 -0.788 -1.935 -3.195 -4.565 -5.436 -5.684
0.01471 0.00000 9.69897 1.2524868250 2.5137719731    1.232  3.084  3.5476  0.587    3  0.000  0.411    51.44    31.10    20.63    16.10    13.12  2 -4.62e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -2.941 2.663 0.835 -0.728 -1.925 -3.264 -4.686 -5.564 -5.820
0.01471 0.00000 9.69897 1.2525156736 2.5137755711    1.230  3.127  3.5429  0.525    3  0.000  0.411    58.40    34.77    22.94    17.93    14.62  2  -5.5e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.047 2.663 0.894 -0.650 -1.903 -3.325 -4.808 -5.693 -5.958
0.01471 0.00000 9.69897 1.2525423765 2.5137789013    1.228  3.169  3.5383  0.463    3  0.000  0.411    66.22    38.82    25.49    19.96    16.28  2 -6.53e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.152 2.665 0.969 -0.553 -1.870 -3.377 -4.928 -5.821 -6.093
0.01471 0.00000 9.69897 1.2525671721 2.5137819936    1.226  3.210  3.5336  0.403    3  0.000  0.411    75.00    43.31    28.30    22.19    18.10  2 -7.75e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.255 2.668 1.063 -0.432 -1.822 -3.416 -5.047 -5.946 -6.227
0.01471 0.00000 9.69897 1.2525906563 2.5137849221    1.223  3.251  3.5288  0.342    3  0.000  0.411    85.01    48.34    31.43    24.69    20.14  2  -9.2e-09      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.357 2.672 1.172 -0.295 -1.765 -3.445 -5.166 -6.071 -6.361
0.01471 0.00000 9.69897 1.2526123524 2.5137876276    1.220  3.291  3.5240  0.282    3  0.000  0.411    96.15    53.85    34.84    27.41    22.37  2 -1.09e-08      0.00 6.923e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.457 2.676 1.307 -0.124 -1.689 -3.447 -5.283 -6.191 -6.492
0.01471 0.00000 9.69897 1.2526326180 2.5137901546    1.217  3.330  3.5191  0.222    3  0.000  0.411   108.65    59.94    38.59    30.42    24.83  2 -1.29e-08      0.00 6.924e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.555 2.684 1.456 0.063 -1.602 -3.439 -5.397 -6.311 -6.621
0.01471 0.00000 9.69897 1.2526518106 2.5137925477    1.213  3.368  3.5143  0.163    3  0.000  0.411   122.51    66.59    42.67    33.69    27.50  1 -1.52e-08      0.00 6.924e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.650 2.693 1.637 0.299 -1.485 -3.393 -5.508 -6.427 -6.748
0.01471 0.00000 9.69897 1.2526694536 2.5137947475    1.210  3.401  3.5102  0.112    3  0.000  0.411   135.98    72.96    46.55    36.81    30.06  1 -1.76e-08      0.00 6.924e-01 2.929e-01 1.994e-03 1.376e-03 6.474e-03 -1.000 1.476e-02 -3.733 2.701 1.793 0.503 -1.383 -3.353 -5.603 -6.527 -6.857
0.01471 0.00000 9.69897 1.2526694536 2.5137947475    1.209  1.722  3.6720  2.438    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.037e-03 1.359e-03 6.498e-03 -1.000 1.487e-02 0.465 2.867 1.919 0.865 0.249 -0.245 -0.974 -1.555 -1.637
0.01471 0.00000 9.69897 1.2528998852 2.5138234722    1.210  1.733  3.6711  2.424    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.036e-03 1.359e-03 6.498e-03 -1.000 1.487e-02 0.437 2.862 1.902 0.842 0.224 -0.272 -1.004 -1.588 -1.671
0.01471 0.00000 9.69897 1.2531369925 2.5138530164    1.210  1.738  3.6708  2.418    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.036e-03 1.359e-03 6.498e-03 -1.000 1.487e-02 0.425 2.857 1.894 0.832 0.212 -0.284 -1.017 -1.601 -1.684
0.01471 0.00000 9.69897 1.2533762455 2.5138828150    1.210  1.738  3.6710  2.419    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.036e-03 1.360e-03 6.498e-03 -1.000 1.487e-02 0.425 2.852 1.891 0.831 0.212 -0.284 -1.016 -1.600 -1.683
0.01471 0.00000 9.69897 1.2536189556 2.5139130307    1.211  1.736  3.6714  2.422    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.036e-03 1.360e-03 6.498e-03 -1.000 1.487e-02 0.429 2.847 1.891 0.832 0.215 -0.280 -1.011 -1.594 -1.676
0.01471 0.00000 9.69897 1.2538557053 2.5139424915    1.211  1.735  3.6718  2.426    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.036e-03 1.360e-03 6.498e-03 -1.000 1.487e-02 0.433 2.842 1.891 0.834 0.218 -0.276 -1.006 -1.587 -1.669
0.01471 0.00000 9.69897 1.2540982962 2.5139726659    1.211  1.733  3.6722  2.429    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.035e-03 1.360e-03 6.498e-03 -1.000 1.487e-02 0.438 2.837 1.891 0.836 0.221 -0.272 -1.000 -1.580 -1.662
0.01471 0.00000 9.69897 1.2543393373 2.5140026342    1.211  1.731  3.6726  2.432    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.035e-03 1.360e-03 6.498e-03 -1.000 1.487e-02 0.442 2.833 1.891 0.838 0.225 -0.268 -0.994 -1.574 -1.655
0.01471 0.00000 9.69897 1.2545778751 2.5140322782    1.212  1.730  3.6729  2.436    4  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.886e-01 2.965e-01 2.035e-03 1.361e-03 6.498e-03 -1.000 1.487e-02 0.446 2.828 1.891 0.840 0.228 -0.264 -0.989 -1.567 -1.649
0.01471 0.00000 9.69897 1.2548202276 2.5140623831    1.212  1.728  3.6733  2.438    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.965e-01 2.035e-03 1.361e-03 6.498e-03 -1.000 1.487e-02 0.450 2.823 1.891 0.842 0.230 -0.261 -0.985 -1.562 -1.643
0.01471 0.00000 9.69897 1.2550681829 2.5140931700    1.212  1.727  3.6736  2.441    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.965e-01 2.035e-03 1.361e-03 6.498e-03 -1.000 1.487e-02 0.452 2.819 1.890 0.843 0.232 -0.258 -0.981 -1.557 -1.638
0.01471 0.00000 9.69897 1.2553019524 2.5141221828    1.212  1.726  3.6739  2.443    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.965e-01 2.034e-03 1.361e-03 6.498e-03 -1.000 1.487e-02 0.454 2.815 1.889 0.843 0.234 -0.256 -0.978 -1.553 -1.634
0.01471 0.00000 9.69897 1.2555325031 2.5141507840    1.213  1.726  3.6741  2.445    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.965e-01 2.034e-03 1.362e-03 6.498e-03 -1.000 1.487e-02 0.456 2.810 1.888 0.843 0.235 -0.255 -0.975 -1.550 -1.631
0.01471 0.00000 9.69897 1.2557779551 2.5141812205    1.213  1.725  3.6743  2.446    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.965e-01 2.034e-03 1.362e-03 6.498e-03 -1.000 1.487e-02 0.458 2.806 1.887 0.843 0.235 -0.253 -0.973 -1.547 -1.628
0.01471 0.00000 9.69897 1.2559652328 2.5142044340    1.213  1.725  3.6745  2.447    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.034e-03 1.362e-03 6.498e-03 -1.000 1.487e-02 0.458 2.803 1.885 0.843 0.236 -0.253 -0.972 -1.545 -1.626
0.01471 0.00000 9.69897 1.2560198307 2.5142112001    1.213  1.725  3.6746  2.448    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.034e-03 1.362e-03 6.498e-03 -1.000 1.487e-02 0.458 2.802 1.885 0.843 0.236 -0.253 -0.972 -1.545 -1.626
0.01471 0.00000 9.69897 1.2562681437 2.5142419638    1.214  1.724  3.6748  2.449    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.034e-03 1.362e-03 6.498e-03 -1.000 1.487e-02 0.459 2.798 1.883 0.842 0.236 -0.252 -0.971 -1.543 -1.624
0.01471 0.00000 9.69897 1.2564975023 2.5142703668    1.214  1.724  3.6749  2.449    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.033e-03 1.363e-03 6.498e-03 -1.000 1.487e-02 0.459 2.795 1.882 0.841 0.235 -0.252 -0.970 -1.542 -1.623
0.01471 0.00000 9.69897 1.2567255497 2.5142985956    1.214  1.725  3.6750  2.450    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.033e-03 1.363e-03 6.498e-03 -1.000 1.487e-02 0.459 2.791 1.880 0.840 0.235 -0.253 -0.970 -1.542 -1.622
0.01471 0.00000 9.69897 1.2569730282 2.5143292163    1.214  1.725  3.6752  2.450    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.033e-03 1.363e-03 6.498e-03 -1.000 1.487e-02 0.458 2.788 1.878 0.838 0.233 -0.254 -0.971 -1.542 -1.623
0.01471 0.00000 9.69897 1.2572164536 2.5143593221    1.215  1.726  3.6752  2.450    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.033e-03 1.363e-03 6.498e-03 -1.000 1.487e-02 0.456 2.785 1.875 0.836 0.231 -0.256 -0.972 -1.544 -1.624
0.01471 0.00000 9.69897 1.2574625015 2.5143897385    1.215  1.727  3.6752  2.449    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.033e-03 1.364e-03 6.498e-03 -1.000 1.487e-02 0.453 2.782 1.872 0.833 0.228 -0.259 -0.975 -1.546 -1.627
0.01471 0.00000 9.69897 1.2576766014 2.5144161944    1.215  1.728  3.6752  2.448    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.032e-03 1.364e-03 6.498e-03 -1.000 1.487e-02 0.450 2.779 1.869 0.830 0.225 -0.262 -0.978 -1.549 -1.630
0.01471 0.00000 9.69897 1.2576991320 2.5144189779    1.215  1.728  3.6752  2.447    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.032e-03 1.364e-03 6.498e-03 -1.000 1.487e-02 0.449 2.779 1.869 0.830 0.225 -0.262 -0.979 -1.550 -1.630
0.01471 0.00000 9.69897 1.2579284906 2.5144473066    1.215  1.730  3.6751  2.445    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.032e-03 1.364e-03 6.498e-03 -1.000 1.487e-02 0.445 2.776 1.866 0.826 0.220 -0.267 -0.984 -1.555 -1.635
0.01471 0.00000 9.69897 1.2581658363 2.5144766094    1.216  1.732  3.6750  2.443    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.032e-03 1.364e-03 6.498e-03 -1.000 1.487e-02 0.439 2.774 1.861 0.821 0.215 -0.272 -0.990 -1.561 -1.642
0.01471 0.00000 9.69897 1.2584025860 2.5145058258    1.216  1.735  3.6748  2.439    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.032e-03 1.364e-03 6.498e-03 -1.000 1.487e-02 0.432 2.772 1.856 0.815 0.208 -0.279 -0.997 -1.570 -1.650
0.01471 0.00000 9.69897 1.2586340904 2.5145343828    1.216  1.739  3.6746  2.435    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.887e-01 2.964e-01 2.032e-03 1.365e-03 6.498e-03 -1.000 1.487e-02 0.423 2.770 1.851 0.807 0.200 -0.288 -1.007 -1.580 -1.661
0.01471 0.00000 9.69897 1.2588672638 2.5145631334    1.217  1.743  3.6742  2.429    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.964e-01 2.031e-03 1.365e-03 6.498e-03 -1.000 1.487e-02 0.413 2.768 1.844 0.799 0.191 -0.298 -1.019 -1.592 -1.673
0.01471 0.00000 9.69897 1.2590970993 2.5145914605    1.217  1.748  3.6738  2.423    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.964e-01 2.031e-03 1.365e-03 6.498e-03 -1.000 1.487e-02 0.401 2.766 1.837 0.789 0.180 -0.310 -1.032 -1.607 -1.688
0.01471 0.00000 9.69897 1.2593314648 2.5146203337    1.217  1.753  3.6734  2.415    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.964e-01 2.031e-03 1.365e-03 6.498e-03 -1.000 1.487e-02 0.387 2.764 1.828 0.778 0.167 -0.324 -1.048 -1.624 -1.705
0.01471 0.00000 9.69897 1.2595661879 2.5146492385    1.217  1.760  3.6728  2.407    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.964e-01 2.031e-03 1.366e-03 6.498e-03 -1.000 1.487e-02 0.370 2.762 1.819 0.765 0.152 -0.340 -1.066 -1.644 -1.726
0.01471 0.00000 9.69897 1.2598009109 2.5146781309    1.218  1.763  3.6726  2.403    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.964e-01 2.031e-03 1.366e-03 6.498e-03 -1.000 1.487e-02 0.362 2.759 1.813 0.757 0.144 -0.349 -1.075 -1.654 -1.736
0.01471 0.00000 9.69897 1.2600424290 2.5147078468    1.218  1.773  3.6716  2.389    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.366e-03 6.498e-03 -1.000 1.487e-02 0.337 2.758 1.799 0.738 0.122 -0.373 -1.103 -1.684 -1.767
0.01471 0.00000 9.69897 1.2602776289 2.5147367728    1.218  1.798  3.6693  2.355    4  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.366e-03 6.498e-03 -1.000 1.487e-02 0.274 2.756 1.765 0.690 0.065 -0.434 -1.173 -1.761 -1.845
0.01471 0.00000 9.69897 1.2604807615 2.5147617450    1.218  1.838  3.6657  2.301    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 0.176 2.752 1.711 0.615 -0.022 -0.530 -1.282 -1.881 -1.967
0.01471 0.00000 9.69897 1.2605785131 2.5147737588    1.218  1.876  3.6623  2.249    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 0.081 2.749 1.659 0.542 -0.107 -0.622 -1.388 -1.997 -2.085
0.01471 0.00000 9.69897 1.2606287003 2.5147799261    1.219  1.914  3.6589  2.198    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.015 2.746 1.607 0.470 -0.191 -0.714 -1.494 -2.112 -2.203
0.01471 0.00000 9.69897 1.2606573105 2.5147834416    1.219  1.955  3.6553  2.142    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.118 2.746 1.553 0.393 -0.282 -0.814 -1.607 -2.237 -2.330
0.01471 0.00000 9.69897 1.2606711388 2.5147851407    1.219  1.995  3.6518  2.088    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.217 2.746 1.501 0.319 -0.368 -0.909 -1.716 -2.356 -2.451
0.01471 0.00000 9.69897 1.2606787682 2.5147860781    1.219  2.033  3.6485  2.037    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.313 2.747 1.451 0.249 -0.452 -1.001 -1.822 -2.472 -2.569
0.01471 0.00000 9.69897 1.2606835365 2.5147866640    1.219  2.070  3.6454  1.987    4  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.405 2.744 1.405 0.182 -0.530 -1.088 -1.921 -2.580 -2.680
0.01471 0.00000 9.69897 1.2606852055 2.5147868690    1.219  2.085  3.6441  1.967    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.443 2.736 1.386 0.153 -0.563 -1.123 -1.962 -2.623 -2.725
0.01471 0.00000 9.69897 1.2606877089 2.5147871766    1.219  2.112  3.6419  1.932    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.509 2.720 1.353 0.103 -0.619 -1.185 -2.033 -2.698 -2.803
0.01471 0.00000 9.69897 1.2606918812 2.5147876893    1.219  2.158  3.6380  1.870    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.625 2.691 1.294 0.015 -0.717 -1.293 -2.158 -2.829 -2.940
0.01471 0.00000 9.69897 1.2606955767 2.5147881433    1.219  2.194  3.6350  1.821    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.716 2.667 1.248 -0.052 -0.793 -1.377 -2.254 -2.931 -3.047
0.01471 0.00000 9.69897 1.2607045174 2.5147892418    1.219  2.205  3.6342  1.808    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.741 2.659 1.234 -0.071 -0.814 -1.400 -2.281 -2.959 -3.076
0.01471 0.00000 9.69897 1.2607107162 2.5147900034    1.219  2.179  3.6363  1.842    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.487e-02 -0.677 2.676 1.266 -0.024 -0.761 -1.342 -2.213 -2.887 -3.001
0.01471 0.00000 9.69897 1.2607266903 2.5147919660    1.219  2.145  3.6392  1.887    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-30      0.00 6.888e-01 2.963e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.488e-02 -0.593 2.697 1.309 0.039 -0.691 -1.263 -2.123 -2.792 -2.901
0.01471 0.00000 9.69897 1.2608661652 2.5148090993    1.218  2.139  3.6396  1.896    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-16      0.00 6.888e-01 2.958e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.544e-02 -0.577 2.703 1.318 0.051 -0.677 -1.248 -2.106 -2.774 -2.883
0.01471 0.00000 9.69897 1.2609856129 2.5148237690    1.218  2.174  3.6366  1.848    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-10      0.00 6.888e-01 2.955e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.567e-02 -0.665 2.682 1.275 -0.013 -0.750 -1.329 -2.200 -2.873 -2.987
0.01471 0.00000 9.69897 1.2610816956 2.5148355669    1.218  2.217  3.6330  1.790    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -5.55e-10      0.00 6.888e-01 2.955e-01 2.030e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -0.773 2.653 1.220 -0.094 -0.840 -1.429 -2.315 -2.995 -3.114
0.01471 0.00000 9.69897 1.2611608505 2.5148452847    1.217  2.259  3.6294  1.734    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -6.88e-10      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -0.878 2.622 1.166 -0.172 -0.926 -1.525 -2.426 -3.113 -3.238
0.01471 0.00000 9.69897 1.2612276077 2.5148534793    1.217  2.301  3.6259  1.678    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -8.49e-10      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -0.982 2.587 1.112 -0.247 -1.010 -1.620 -2.537 -3.229 -3.360
0.01471 0.00000 9.69897 1.2612849474 2.5148605171    1.216  2.342  3.6224  1.623    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-09      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -1.085 2.551 1.058 -0.322 -1.093 -1.713 -2.646 -3.344 -3.482
0.01471 0.00000 9.69897 1.2613347769 2.5148666325    1.215  2.383  3.6190  1.567    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-09      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -1.188 2.514 1.004 -0.396 -1.175 -1.806 -2.754 -3.459 -3.603
0.01471 0.00000 9.69897 1.2613782883 2.5148719721    1.214  2.424  3.6155  1.513    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-09      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -1.290 2.475 0.952 -0.467 -1.254 -1.896 -2.861 -3.572 -3.724
0.01471 0.00000 9.69897 1.2614166737 2.5148766822    1.214  2.464  3.6121  1.458    7  0.000  0.416     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-09      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -1.391 2.474 0.906 -0.533 -1.332 -1.989 -2.970 -3.689 -3.847
0.01471 0.00000 9.69897 1.2614516020 2.5148809679    1.213  2.505  3.6086  1.403    7  0.000  0.416     9.53     7.07     5.01     3.83     3.11  4 -2.35e-09      0.00 6.888e-01 2.955e-01 2.029e-03 1.367e-03 6.498e-03 -1.000 1.568e-02 -1.491 2.484 0.865 -0.594 -1.408 -2.081 -3.078 -3.808 -3.970
0.01471 0.00000 9.69897 1.2614834309 2.5148848731    1.212  2.545  3.6051  1.349    7  0.000  0.416    10.66     7.81     5.51     4.21     3.42  4 -2.86e-09      0.00 6.888e-01 2.955e-01 2.029e-03 1.368e-03 6.498e-03 -1.000 1.566e-02 -1.592 2.495 0.827 -0.652 -1.481 -2.172 -3.186 -3.926 -4.094
